date,Ex,ExLag1,ExLag2,ExLag3,ExLag4,ExLag5,ExLag6,ExLag7,ExLag8,ExLag9,ExLag10,R1,R1Lag1,R1Lag2,R1Lag3,R1Lag4,R1Lag5,R1Lag6,R1Lag7,R1Lag8,R1Lag9,R1Lag10,R2,R2Lag1,R2Lag2,R2Lag3,R2Lag4,R2Lag5,R2Lag6,R2Lag7,R2Lag8,R2Lag9,R2Lag10
1971-01-01,358.0200,,,,,,,,,,,4.44,,,,,,,,,,,5.750000000,,,,,,,,,,
1971-02-01,357.5450,,,,,,,,,,,3.70,,,,,,,,,,,5.750000000,,,,,,,,,,
1971-03-01,357.5187,,,,,,,,,,,3.38,,,,,,,,,,,5.750000000,,,,,,,,,,
1971-04-01,357.5032,,,,,,,,,,,3.86,,,,,,,,,,,5.750000000,,,,,,,,,,
1971-05-01,357.4130,,,,,,,,,,,4.14,,,,,,,,,,,5.500000000,,,,,,,,,,
1971-06-01,357.4118,,,,,,,,,,,4.75,,,,,,,,,,,5.500000000,,,,,,,,,,
1971-07-01,357.4043,,,,,,,,,,,5.40,,,,,,,,,,,5.250000000,,,,,,,,,,
1971-08-01,355.7800,,,,,,,,,,,4.94,,,,,,,,,,,5.250000000,,,,,,,,,,
1971-09-01,338.0210,,,,,,,,,,,4.69,,,,,,,,,,,5.250000000,,,,,,,,,,
1971-10-01,331.1105,,,,,,,,,,,4.46,,,,,,,,,,,5.250000000,,,,,,,,,,
1971-11-01,328.7520,331.11,338.02,355.78,357.40,357.41,357.41,357.50,357.52,357.55,358.02,4.22,4.46,4.69,4.94,5.4,4.75,4.14,3.86,3.38,3.7,4.44,5.250000000,5.25,5.25,5.25,5.25,5.50,5.50,5.75,5.75,5.75,5.75
1971-12-01,320.0727,328.75,331.11,338.02,355.78,357.40,357.41,357.41,357.50,357.52,357.55,4.01,4.22,4.46,4.69,4.94,5.4,4.75,4.14,3.86,3.38,3.7,4.750000000,5.25,5.25,5.25,5.25,5.25,5.50,5.50,5.75,5.75,5.75
1972-01-01,312.7200,320.07,328.75,331.11,338.02,355.78,357.40,357.41,357.41,357.50,357.52,3.38,4.01,4.22,4.46,4.69,4.94,5.4,4.75,4.14,3.86,3.38,4.750000000,4.75,5.25,5.25,5.25,5.25,5.25,5.50,5.50,5.75,5.75
1972-02-01,305.1870,312.72,320.07,328.75,331.11,338.02,355.78,357.40,357.41,357.41,357.50,3.20,3.38,4.01,4.22,4.46,4.69,4.94,5.4,4.75,4.14,3.86,4.750000000,4.75,4.75,5.25,5.25,5.25,5.25,5.25,5.50,5.50,5.75
1972-03-01,302.5365,305.19,312.72,320.07,328.75,331.11,338.02,355.78,357.40,357.41,357.41,3.73,3.2,3.38,4.01,4.22,4.46,4.69,4.94,5.4,4.75,4.14,4.750000000,4.75,4.75,4.75,5.25,5.25,5.25,5.25,5.25,5.50,5.50
1972-04-01,303.5605,302.54,305.19,312.72,320.07,328.75,331.11,338.02,355.78,357.40,357.41,3.71,3.73,3.2,3.38,4.01,4.22,4.46,4.69,4.94,5.4,4.75,4.750000000,4.75,4.75,4.75,4.75,5.25,5.25,5.25,5.25,5.25,5.50
1972-05-01,304.3795,303.56,302.54,305.19,312.72,320.07,328.75,331.11,338.02,355.78,357.40,3.69,3.71,3.73,3.2,3.38,4.01,4.22,4.46,4.69,4.94,5.4,4.750000000,4.75,4.75,4.75,4.75,4.75,5.25,5.25,5.25,5.25,5.25
1972-06-01,302.4145,304.38,303.56,302.54,305.19,312.72,320.07,328.75,331.11,338.02,355.78,3.91,3.69,3.71,3.73,3.2,3.38,4.01,4.22,4.46,4.69,4.94,4.250000000,4.75,4.75,4.75,4.75,4.75,4.75,5.25,5.25,5.25,5.25
1972-07-01,301.0305,302.41,304.38,303.56,302.54,305.19,312.72,320.07,328.75,331.11,338.02,3.98,3.91,3.69,3.71,3.73,3.2,3.38,4.01,4.22,4.46,4.69,4.250000000,4.25,4.75,4.75,4.75,4.75,4.75,4.75,5.25,5.25,5.25
1972-08-01,301.1609,301.03,302.41,304.38,303.56,302.54,305.19,312.72,320.07,328.75,331.11,4.02,3.98,3.91,3.69,3.71,3.73,3.2,3.38,4.01,4.22,4.46,4.250000000,4.25,4.25,4.75,4.75,4.75,4.75,4.75,4.75,5.25,5.25
1972-09-01,301.1190,301.16,301.03,302.41,304.38,303.56,302.54,305.19,312.72,320.07,328.75,4.66,4.02,3.98,3.91,3.69,3.71,3.73,3.2,3.38,4.01,4.22,4.250000000,4.25,4.25,4.25,4.75,4.75,4.75,4.75,4.75,4.75,5.25
1972-10-01,301.0110,301.12,301.16,301.03,302.41,304.38,303.56,302.54,305.19,312.72,320.07,4.74,4.66,4.02,3.98,3.91,3.69,3.71,3.73,3.2,3.38,4.01,4.250000000,4.25,4.25,4.25,4.25,4.75,4.75,4.75,4.75,4.75,4.75
1972-11-01,300.9885,301.01,301.12,301.16,301.03,302.41,304.38,303.56,302.54,305.19,312.72,4.78,4.74,4.66,4.02,3.98,3.91,3.69,3.71,3.73,3.2,3.38,4.250000000,4.25,4.25,4.25,4.25,4.25,4.75,4.75,4.75,4.75,4.75
1972-12-01,301.2405,300.99,301.01,301.12,301.16,301.03,302.41,304.38,303.56,302.54,305.19,5.07,4.78,4.74,4.66,4.02,3.98,3.91,3.69,3.71,3.73,3.2,4.250000000,4.25,4.25,4.25,4.25,4.25,4.25,4.75,4.75,4.75,4.75
1973-01-01,301.7882,301.24,300.99,301.01,301.12,301.16,301.03,302.41,304.38,303.56,302.54,5.41,5.07,4.78,4.74,4.66,4.02,3.98,3.91,3.69,3.71,3.73,4.250000000,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.75,4.75,4.75
1973-02-01,278.4206,301.79,301.24,300.99,301.01,301.12,301.16,301.03,302.41,304.38,303.56,5.60,5.41,5.07,4.78,4.74,4.66,4.02,3.98,3.91,3.69,3.71,4.250000000,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.75,4.75
1973-03-01,261.9014,278.42,301.79,301.24,300.99,301.01,301.12,301.16,301.03,302.41,304.38,6.09,5.6,5.41,5.07,4.78,4.74,4.66,4.02,3.98,3.91,3.69,4.250000000,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.75
1973-04-01,265.4914,261.90,278.42,301.79,301.24,300.99,301.01,301.12,301.16,301.03,302.41,6.26,6.09,5.6,5.41,5.07,4.78,4.74,4.66,4.02,3.98,3.91,5.000000000,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25
1973-05-01,264.6505,265.49,261.90,278.42,301.79,301.24,300.99,301.01,301.12,301.16,301.03,6.36,6.26,6.09,5.6,5.41,5.07,4.78,4.74,4.66,4.02,3.98,5.500000000,5.00,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25
1973-06-01,264.4981,264.65,265.49,261.90,278.42,301.79,301.24,300.99,301.01,301.12,301.16,7.19,6.36,6.26,6.09,5.6,5.41,5.07,4.78,4.74,4.66,4.02,5.500000000,5.50,5.00,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25
1973-07-01,264.5538,264.50,264.65,265.49,261.90,278.42,301.79,301.24,300.99,301.01,301.12,8.01,7.19,6.36,6.26,6.09,5.6,5.41,5.07,4.78,4.74,4.66,6.000000000,5.50,5.50,5.00,4.25,4.25,4.25,4.25,4.25,4.25,4.25
1973-08-01,265.2200,264.55,264.50,264.65,265.49,261.90,278.42,301.79,301.24,300.99,301.01,8.67,8.01,7.19,6.36,6.26,6.09,5.6,5.41,5.07,4.78,4.74,7.000000000,6.00,5.50,5.50,5.00,4.25,4.25,4.25,4.25,4.25,4.25
1973-09-01,265.4747,265.22,264.55,264.50,264.65,265.49,261.90,278.42,301.79,301.24,300.99,8.29,8.67,8.01,7.19,6.36,6.26,6.09,5.6,5.41,5.07,4.78,7.000000000,7.00,6.00,5.50,5.50,5.00,4.25,4.25,4.25,4.25,4.25
1973-10-01,266.3348,265.47,265.22,264.55,264.50,264.65,265.49,261.90,278.42,301.79,301.24,7.22,8.29,8.67,8.01,7.19,6.36,6.26,6.09,5.6,5.41,5.07,7.000000000,7.00,7.00,6.00,5.50,5.50,5.00,4.25,4.25,4.25,4.25
1973-11-01,278.2625,266.33,265.47,265.22,264.55,264.50,264.65,265.49,261.90,278.42,301.79,7.83,7.22,8.29,8.67,8.01,7.19,6.36,6.26,6.09,5.6,5.41,7.000000000,7.00,7.00,7.00,6.00,5.50,5.50,5.00,4.25,4.25,4.25
1973-12-01,280.1775,278.26,266.33,265.47,265.22,264.55,264.50,264.65,265.49,261.90,278.42,7.45,7.83,7.22,8.29,8.67,8.01,7.19,6.36,6.26,6.09,5.6,9.000000000,7.00,7.00,7.00,7.00,6.00,5.50,5.50,5.00,4.25,4.25
1974-01-01,298.1336,280.18,278.26,266.33,265.47,265.22,264.55,264.50,264.65,265.49,261.90,7.77,7.45,7.83,7.22,8.29,8.67,8.01,7.19,6.36,6.26,6.09,9.000000000,9.00,7.00,7.00,7.00,7.00,6.00,5.50,5.50,5.00,4.25
1974-02-01,291.0872,298.13,280.18,278.26,266.33,265.47,265.22,264.55,264.50,264.65,265.49,7.12,7.77,7.45,7.83,7.22,8.29,8.67,8.01,7.19,6.36,6.26,9.000000000,9.00,9.00,7.00,7.00,7.00,7.00,6.00,5.50,5.50,5.00
1974-03-01,282.1648,291.09,298.13,280.18,278.26,266.33,265.47,265.22,264.55,264.50,264.65,7.96,7.12,7.77,7.45,7.83,7.22,8.29,8.67,8.01,7.19,6.36,9.000000000,9.00,9.00,9.00,7.00,7.00,7.00,7.00,6.00,5.50,5.50
1974-04-01,277.7741,282.16,291.09,298.13,280.18,278.26,266.33,265.47,265.22,264.55,264.50,8.33,7.96,7.12,7.77,7.45,7.83,7.22,8.29,8.67,8.01,7.19,9.000000000,9.00,9.00,9.00,9.00,7.00,7.00,7.00,7.00,6.00,5.50
1974-05-01,278.9664,277.77,282.16,291.09,298.13,280.18,278.26,266.33,265.47,265.22,264.55,8.23,8.33,7.96,7.12,7.77,7.45,7.83,7.22,8.29,8.67,8.01,9.000000000,9.00,9.00,9.00,9.00,9.00,7.00,7.00,7.00,7.00,6.00
1974-06-01,282.9700,278.97,277.77,282.16,291.09,298.13,280.18,278.26,266.33,265.47,265.22,7.90,8.23,8.33,7.96,7.12,7.77,7.45,7.83,7.22,8.29,8.67,9.000000000,9.00,9.00,9.00,9.00,9.00,9.00,7.00,7.00,7.00,7.00
1974-07-01,290.9800,282.97,278.97,277.77,282.16,291.09,298.13,280.18,278.26,266.33,265.47,7.55,7.9,8.23,8.33,7.96,7.12,7.77,7.45,7.83,7.22,8.29,9.000000000,9.00,9.00,9.00,9.00,9.00,9.00,9.00,7.00,7.00,7.00
1974-08-01,302.2836,290.98,282.97,278.97,277.77,282.16,291.09,298.13,280.18,278.26,266.33,8.96,7.55,7.9,8.23,8.33,7.96,7.12,7.77,7.45,7.83,7.22,9.000000000,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,7.00,7.00
1974-09-01,299.0840,302.28,290.98,282.97,278.97,277.77,282.16,291.09,298.13,280.18,278.26,8.06,8.96,7.55,7.9,8.23,8.33,7.96,7.12,7.77,7.45,7.83,9.000000000,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,7.00
1974-10-01,299.3645,299.08,302.28,290.98,282.97,278.97,277.77,282.16,291.09,298.13,280.18,7.46,8.06,8.96,7.55,7.9,8.23,8.33,7.96,7.12,7.77,7.45,9.000000000,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
1974-11-01,300.0750,299.36,299.08,302.28,290.98,282.97,278.97,277.77,282.16,291.09,298.13,7.47,7.46,8.06,8.96,7.55,7.9,8.23,8.33,7.96,7.12,7.77,9.000000000,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
1974-12-01,300.4114,300.08,299.36,299.08,302.28,290.98,282.97,278.97,277.77,282.16,291.09,7.15,7.47,7.46,8.06,8.96,7.55,7.9,8.23,8.33,7.96,7.12,9.000000000,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
1975-01-01,299.6845,300.41,300.08,299.36,299.08,302.28,290.98,282.97,278.97,277.77,282.16,6.26,7.15,7.47,7.46,8.06,8.96,7.55,7.9,8.23,8.33,7.96,9.000000000,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
1975-02-01,291.6583,299.68,300.41,300.08,299.36,299.08,302.28,290.98,282.97,278.97,277.77,5.50,6.26,7.15,7.47,7.46,8.06,8.96,7.55,7.9,8.23,8.33,9.000000000,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
1975-03-01,287.9486,291.66,299.68,300.41,300.08,299.36,299.08,302.28,290.98,282.97,278.97,5.49,5.5,6.26,7.15,7.47,7.46,8.06,8.96,7.55,7.9,8.23,9.000000000,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
1975-04-01,292.1968,287.95,291.66,299.68,300.41,300.08,299.36,299.08,302.28,290.98,282.97,5.61,5.49,5.5,6.26,7.15,7.47,7.46,8.06,8.96,7.55,7.9,8.500000000,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
1975-05-01,291.4305,292.20,287.95,291.66,299.68,300.41,300.08,299.36,299.08,302.28,290.98,5.23,5.61,5.49,5.5,6.26,7.15,7.47,7.46,8.06,8.96,7.55,8.500000000,8.50,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
1975-06-01,293.4662,291.43,292.20,287.95,291.66,299.68,300.41,300.08,299.36,299.08,302.28,5.34,5.23,5.61,5.49,5.5,6.26,7.15,7.47,7.46,8.06,8.96,8.000000000,8.50,8.50,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
1975-07-01,296.3741,293.47,291.43,292.20,287.95,291.66,299.68,300.41,300.08,299.36,299.08,6.13,5.34,5.23,5.61,5.49,5.5,6.26,7.15,7.47,7.46,8.06,8.000000000,8.00,8.50,8.50,9.00,9.00,9.00,9.00,9.00,9.00,9.00
1975-08-01,297.9762,296.37,293.47,291.43,292.20,287.95,291.66,299.68,300.41,300.08,299.36,6.44,6.13,5.34,5.23,5.61,5.49,5.5,6.26,7.15,7.47,7.46,7.500000000,8.00,8.00,8.50,8.50,9.00,9.00,9.00,9.00,9.00,9.00
1975-09-01,299.9090,297.98,296.37,293.47,291.43,292.20,287.95,291.66,299.68,300.41,300.08,6.42,6.44,6.13,5.34,5.23,5.61,5.49,5.5,6.26,7.15,7.47,7.500000000,7.50,8.00,8.00,8.50,8.50,9.00,9.00,9.00,9.00,9.00
1975-10-01,302.3364,299.91,297.98,296.37,293.47,291.43,292.20,287.95,291.66,299.68,300.41,5.96,6.42,6.44,6.13,5.34,5.23,5.61,5.49,5.5,6.26,7.15,6.500000000,7.50,7.50,8.00,8.00,8.50,8.50,9.00,9.00,9.00,9.00
1975-11-01,302.5453,302.34,299.91,297.98,296.37,293.47,291.43,292.20,287.95,291.66,299.68,5.48,5.96,6.42,6.44,6.13,5.34,5.23,5.61,5.49,5.5,6.26,6.500000000,6.50,7.50,7.50,8.00,8.00,8.50,8.50,9.00,9.00,9.00
1975-12-01,305.6700,302.55,302.34,299.91,297.98,296.37,293.47,291.43,292.20,287.95,291.66,5.44,5.48,5.96,6.42,6.44,6.13,5.34,5.23,5.61,5.49,5.5,6.500000000,6.50,6.50,7.50,7.50,8.00,8.00,8.50,8.50,9.00,9.00
1976-01-01,304.6357,305.67,302.55,302.34,299.91,297.98,296.37,293.47,291.43,292.20,287.95,4.87,5.44,5.48,5.96,6.42,6.44,6.13,5.34,5.23,5.61,5.49,6.500000000,6.50,6.50,6.50,7.50,7.50,8.00,8.00,8.50,8.50,9.00
1976-02-01,301.5944,304.64,305.67,302.55,302.34,299.91,297.98,296.37,293.47,291.43,292.20,4.88,4.87,5.44,5.48,5.96,6.42,6.44,6.13,5.34,5.23,5.61,6.500000000,6.50,6.50,6.50,6.50,7.50,7.50,8.00,8.00,8.50,8.50
1976-03-01,300.5183,301.59,304.64,305.67,302.55,302.34,299.91,297.98,296.37,293.47,291.43,5.00,4.88,4.87,5.44,5.48,5.96,6.42,6.44,6.13,5.34,5.23,6.500000000,6.50,6.50,6.50,6.50,6.50,7.50,7.50,8.00,8.00,8.50
1976-04-01,299.1086,300.52,301.59,304.64,305.67,302.55,302.34,299.91,297.98,296.37,293.47,4.86,5,4.88,4.87,5.44,5.48,5.96,6.42,6.44,6.13,5.34,6.500000000,6.50,6.50,6.50,6.50,6.50,6.50,7.50,7.50,8.00,8.00
1976-05-01,299.0040,299.11,300.52,301.59,304.64,305.67,302.55,302.34,299.91,297.98,296.37,5.20,4.86,5,4.88,4.87,5.44,5.48,5.96,6.42,6.44,6.13,6.500000000,6.50,6.50,6.50,6.50,6.50,6.50,6.50,7.50,7.50,8.00
1976-06-01,299.1909,299.00,299.11,300.52,301.59,304.64,305.67,302.55,302.34,299.91,297.98,5.41,5.2,4.86,5,4.88,4.87,5.44,5.48,5.96,6.42,6.44,6.500000000,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,7.50,7.50
1976-07-01,294.6410,299.19,299.00,299.11,300.52,301.59,304.64,305.67,302.55,302.34,299.91,5.23,5.41,5.2,4.86,5,4.88,4.87,5.44,5.48,5.96,6.42,6.500000000,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,7.50
1976-08-01,290.6259,294.64,299.19,299.00,299.11,300.52,301.59,304.64,305.67,302.55,302.34,5.14,5.23,5.41,5.2,4.86,5,4.88,4.87,5.44,5.48,5.96,6.500000000,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50
1976-09-01,287.3610,290.63,294.64,299.19,299.00,299.11,300.52,301.59,304.64,305.67,302.55,5.08,5.14,5.23,5.41,5.2,4.86,5,4.88,4.87,5.44,5.48,6.500000000,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50
1976-10-01,291.1890,287.36,290.63,294.64,299.19,299.00,299.11,300.52,301.59,304.64,305.67,4.92,5.08,5.14,5.23,5.41,5.2,4.86,5,4.88,4.87,5.44,6.500000000,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50
1976-11-01,295.1653,291.19,287.36,290.63,294.64,299.19,299.00,299.11,300.52,301.59,304.64,4.75,4.92,5.08,5.14,5.23,5.41,5.2,4.86,5,4.88,4.87,6.500000000,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50
1976-12-01,294.7017,295.17,291.19,287.36,290.63,294.64,299.19,299.00,299.11,300.52,301.59,4.35,4.75,4.92,5.08,5.14,5.23,5.41,5.2,4.86,5,4.88,6.500000000,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50
1977-01-01,291.0524,294.70,295.17,291.19,287.36,290.63,294.64,299.19,299.00,299.11,300.52,4.62,4.35,4.75,4.92,5.08,5.14,5.23,5.41,5.2,4.86,5,6.500000000,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50
1977-02-01,285.0221,291.05,294.70,295.17,291.19,287.36,290.63,294.64,299.19,299.00,299.11,4.67,4.62,4.35,4.75,4.92,5.08,5.14,5.23,5.41,5.2,4.86,6.500000000,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50
1977-03-01,280.2265,285.02,291.05,294.70,295.17,291.19,287.36,290.63,294.64,299.19,299.00,4.60,4.67,4.62,4.35,4.75,4.92,5.08,5.14,5.23,5.41,5.2,6.000000000,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50
1977-04-01,275.2071,280.23,285.02,291.05,294.70,295.17,291.19,287.36,290.63,294.64,299.19,4.54,4.6,4.67,4.62,4.35,4.75,4.92,5.08,5.14,5.23,5.41,5.000000000,6.00,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50
1977-05-01,277.4262,275.21,280.23,285.02,291.05,294.70,295.17,291.19,287.36,290.63,294.64,4.96,4.54,4.6,4.67,4.62,4.35,4.75,4.92,5.08,5.14,5.23,5.000000000,5.00,6.00,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50
1977-06-01,272.8609,277.43,275.21,280.23,285.02,291.05,294.70,295.17,291.19,287.36,290.63,5.02,4.96,4.54,4.6,4.67,4.62,4.35,4.75,4.92,5.08,5.14,5.000000000,5.00,5.00,6.00,6.50,6.50,6.50,6.50,6.50,6.50,6.50
1977-07-01,264.8632,272.86,277.43,275.21,280.23,285.02,291.05,294.70,295.17,291.19,287.36,5.19,5.02,4.96,4.54,4.6,4.67,4.62,4.35,4.75,4.92,5.08,5.000000000,5.00,5.00,5.00,6.00,6.50,6.50,6.50,6.50,6.50,6.50
1977-08-01,266.6774,264.86,272.86,277.43,275.21,280.23,285.02,291.05,294.70,295.17,291.19,5.49,5.19,5.02,4.96,4.54,4.6,4.67,4.62,4.35,4.75,4.92,5.000000000,5.00,5.00,5.00,5.00,6.00,6.50,6.50,6.50,6.50,6.50
1977-09-01,266.7700,266.68,264.86,272.86,277.43,275.21,280.23,285.02,291.05,294.70,295.17,5.81,5.49,5.19,5.02,4.96,4.54,4.6,4.67,4.62,4.35,4.75,4.250000000,5.00,5.00,5.00,5.00,5.00,6.00,6.50,6.50,6.50,6.50
1977-10-01,254.7445,266.77,266.68,264.86,272.86,277.43,275.21,280.23,285.02,291.05,294.70,6.16,5.81,5.49,5.19,5.02,4.96,4.54,4.6,4.67,4.62,4.35,4.250000000,4.25,5.00,5.00,5.00,5.00,5.00,6.00,6.50,6.50,6.50
1977-11-01,244.7026,254.74,266.77,266.68,264.86,272.86,277.43,275.21,280.23,285.02,291.05,6.10,6.16,5.81,5.49,5.19,5.02,4.96,4.54,4.6,4.67,4.62,4.250000000,4.25,4.25,5.00,5.00,5.00,5.00,5.00,6.00,6.50,6.50
1977-12-01,241.0229,244.70,254.74,266.77,266.68,264.86,272.86,277.43,275.21,280.23,285.02,6.07,6.1,6.16,5.81,5.49,5.19,5.02,4.96,4.54,4.6,4.67,4.250000000,4.25,4.25,4.25,5.00,5.00,5.00,5.00,5.00,6.00,6.50
1978-01-01,241.0810,241.02,244.70,254.74,266.77,266.68,264.86,272.86,277.43,275.21,280.23,6.44,6.07,6.1,6.16,5.81,5.49,5.19,5.02,4.96,4.54,4.6,4.250000000,4.25,4.25,4.25,4.25,5.00,5.00,5.00,5.00,5.00,6.00
1978-02-01,240.3722,241.08,241.02,244.70,254.74,266.77,266.68,264.86,272.86,277.43,275.21,6.45,6.44,6.07,6.1,6.16,5.81,5.49,5.19,5.02,4.96,4.54,4.250000000,4.25,4.25,4.25,4.25,4.25,5.00,5.00,5.00,5.00,5.00
1978-03-01,231.8574,240.37,241.08,241.02,244.70,254.74,266.77,266.68,264.86,272.86,277.43,6.29,6.45,6.44,6.07,6.1,6.16,5.81,5.49,5.19,5.02,4.96,3.500000000,4.25,4.25,4.25,4.25,4.25,4.25,5.00,5.00,5.00,5.00
1978-04-01,221.8570,231.86,240.37,241.08,241.02,244.70,254.74,266.77,266.68,264.86,272.86,6.29,6.29,6.45,6.44,6.07,6.1,6.16,5.81,5.49,5.19,5.02,3.500000000,3.50,4.25,4.25,4.25,4.25,4.25,4.25,5.00,5.00,5.00
1978-05-01,226.1786,221.86,231.86,240.37,241.08,241.02,244.70,254.74,266.77,266.68,264.86,6.41,6.29,6.29,6.45,6.44,6.07,6.1,6.16,5.81,5.49,5.19,3.500000000,3.50,3.50,4.25,4.25,4.25,4.25,4.25,4.25,5.00,5.00
1978-06-01,214.1064,226.18,221.86,231.86,240.37,241.08,241.02,244.70,254.74,266.77,266.68,6.73,6.41,6.29,6.29,6.45,6.44,6.07,6.1,6.16,5.81,5.49,3.500000000,3.50,3.50,3.50,4.25,4.25,4.25,4.25,4.25,4.25,5.00
1978-07-01,199.6955,214.11,226.18,221.86,231.86,240.37,241.08,241.02,244.70,254.74,266.77,7.01,6.73,6.41,6.29,6.29,6.45,6.44,6.07,6.1,6.16,5.81,3.500000000,3.50,3.50,3.50,3.50,4.25,4.25,4.25,4.25,4.25,4.25
1978-08-01,188.7096,199.70,214.11,226.18,221.86,231.86,240.37,241.08,241.02,244.70,254.74,7.08,7.01,6.73,6.41,6.29,6.29,6.45,6.44,6.07,6.1,6.16,3.500000000,3.50,3.50,3.50,3.50,3.50,4.25,4.25,4.25,4.25,4.25
1978-09-01,189.9195,188.71,199.70,214.11,226.18,221.86,231.86,240.37,241.08,241.02,244.70,7.85,7.08,7.01,6.73,6.41,6.29,6.29,6.45,6.44,6.07,6.1,3.500000000,3.50,3.50,3.50,3.50,3.50,3.50,4.25,4.25,4.25,4.25
1978-10-01,183.6310,189.92,188.71,199.70,214.11,226.18,221.86,231.86,240.37,241.08,241.02,7.99,7.85,7.08,7.01,6.73,6.41,6.29,6.29,6.45,6.44,6.07,3.500000000,3.50,3.50,3.50,3.50,3.50,3.50,3.50,4.25,4.25,4.25
1978-11-01,192.1425,183.63,189.92,188.71,199.70,214.11,226.18,221.86,231.86,240.37,241.08,8.64,7.99,7.85,7.08,7.01,6.73,6.41,6.29,6.29,6.45,6.44,3.500000000,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,4.25,4.25
1978-12-01,195.9550,192.14,183.63,189.92,188.71,199.70,214.11,226.18,221.86,231.86,240.37,9.08,8.64,7.99,7.85,7.08,7.01,6.73,6.41,6.29,6.29,6.45,3.500000000,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,4.25
1979-01-01,197.7550,195.96,192.14,183.63,189.92,188.71,199.70,214.11,226.18,221.86,231.86,9.35,9.08,8.64,7.99,7.85,7.08,7.01,6.73,6.41,6.29,6.29,3.500000000,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
1979-02-01,200.5072,197.76,195.96,192.14,183.63,189.92,188.71,199.70,214.11,226.18,221.86,9.32,9.35,9.08,8.64,7.99,7.85,7.08,7.01,6.73,6.41,6.29,3.500000000,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
1979-03-01,206.3236,200.51,197.76,195.96,192.14,183.63,189.92,188.71,199.70,214.11,226.18,9.48,9.32,9.35,9.08,8.64,7.99,7.85,7.08,7.01,6.73,6.41,3.500000000,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
1979-04-01,216.2852,206.32,200.51,197.76,195.96,192.14,183.63,189.92,188.71,199.70,214.11,9.46,9.48,9.32,9.35,9.08,8.64,7.99,7.85,7.08,7.01,6.73,4.250000000,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
1979-05-01,218.4141,216.29,206.32,200.51,197.76,195.96,192.14,183.63,189.92,188.71,199.70,9.61,9.46,9.48,9.32,9.35,9.08,8.64,7.99,7.85,7.08,7.01,4.250000000,4.25,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
1979-06-01,218.5967,218.41,216.29,206.32,200.51,197.76,195.96,192.14,183.63,189.92,188.71,9.06,9.61,9.46,9.48,9.32,9.35,9.08,8.64,7.99,7.85,7.08,4.250000000,4.25,4.25,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
1979-07-01,216.5100,218.60,218.41,216.29,206.32,200.51,197.76,195.96,192.14,183.63,189.92,9.24,9.06,9.61,9.46,9.48,9.32,9.35,9.08,8.64,7.99,7.85,5.250000000,4.25,4.25,4.25,3.50,3.50,3.50,3.50,3.50,3.50,3.50
